genres,id,vote_average,keywords
"[{'id': 878}, {'id': 27}, {'id': 28}]",8078.0,<6.0>,"[{'id': 803}, {'id': 3070}, {'id': 4565}, {'id': 9663}, {'id': 9951}, {'id': 10085}, {'id': 11579}, {'id': 11628}, {'id': 14760}, {'id': 18082}, {'id': 18086}, {'id': 155336}, {'id': 158256}, {'id': 158993}, {'id': 163270}, {'id': 163561}, {'id': 197239}, {'id': 226177}, {'id': 226178}, {'id': 226179}, {'id': 226180}]"
"[{'id': 27}, {'id': 878}]",29938.0,<6.0>,"[{'id': 293}, {'id': 1852}, {'id': 3623}, {'id': 4862}, {'id': 5774}, {'id': 6876}, {'id': 9831}]"
"[{'id': 18}, {'id': 36}, {'id': 9648}]",11831.0,<8.0>,"[{'id': 701}, {'id': 1860}, {'id': 2831}, {'id': 3441}, {'id': 6165}, {'id': 9395}, {'id': 155756}, {'id': 163120}]"
[{'id': 18}],2895.0,<8.0>,"[{'id': 186}, {'id': 732}, {'id': 931}, {'id': 1224}, {'id': 1556}, {'id': 3033}, {'id': 3065}, {'id': 3134}, {'id': 3446}, {'id': 10183}, {'id': 18072}]"
"[{'id': 18}, {'id': 36}]",39177.0,<8.0>,"[{'id': 437}, {'id': 187056}, {'id': 190370}]"
"[{'id': 18}, {'id': 36}, {'id': 10749}]",19601.0,<8.0>,"[{'id': 2652}, {'id': 3207}, {'id': 10183}, {'id': 10199}]"
[{'id': 18}],124606.0,<6.0>,"[{'id': 10726}, {'id': 33928}, {'id': 172732}, {'id': 177927}, {'id': 207583}]"
[{'id': 35}],42832.0,<6.0>,[{'id': 6483}]
"[{'id': 35}, {'id': 18}]",22797.0,<8.0>,"[{'id': 236}, {'id': 290}, {'id': 2467}, {'id': 4924}, {'id': 4931}, {'id': 6054}, {'id': 6271}, {'id': 7464}, {'id': 9826}, {'id': 10123}]"
"[{'id': 35}, {'id': 18}]",2639.0,<8.0>,"[{'id': 242}, {'id': 5914}, {'id': 6255}, {'id': 10183}, {'id': 10818}]"
"[{'id': 35}, {'id': 10751}, {'id': 878}]",9574.0,<6.0>,"[{'id': 1334}, {'id': 1436}, {'id': 3092}, {'id': 6348}, {'id': 8044}, {'id': 10125}, {'id': 13027}]"
[{'id': 35}],10371.0,<6.0>,"[{'id': 242}, {'id': 904}, {'id': 1332}, {'id': 5401}, {'id': 6592}, {'id': 7140}, {'id': 8447}]"
[{'id': 18}],489.0,<8.0>,"[{'id': 1480}, {'id': 1680}, {'id': 1992}, {'id': 2462}, {'id': 2463}, {'id': 3734}, {'id': 6009}, {'id': 6257}, {'id': 9673}, {'id': 9713}, {'id': 10756}, {'id': 11018}, {'id': 11268}, {'id': 13160}, {'id': 33519}, {'id': 187844}, {'id': 228041}]"
"[{'id': 35}, {'id': 10751}]",9714.0,<6.0>,"[{'id': 970}, {'id': 1437}, {'id': 3650}, {'id': 3796}, {'id': 3930}, {'id': 4290}, {'id': 6566}, {'id': 7136}]"
"[{'id': 27}, {'id': 18}]",170430.0,<2>,[{'id': 6259}]
"[{'id': 80}, {'id': 18}, {'id': 9648}, {'id': 53}]",8197.0,<8.0>,"[{'id': 824}, {'id': 3392}, {'id': 7323}]"
"[{'id': 35}, {'id': 10751}]",6283.0,<8.0>,"[{'id': 380}, {'id': 1872}, {'id': 2161}, {'id': 6095}, {'id': 10911}]"
"[{'id': 35}, {'id': 27}, {'id': 53}]",49728.0,<6.0>,[{'id': 187056}]
"[{'id': 27}, {'id': 9648}]",4233.0,<8.0>,"[{'id': 6812}, {'id': 10089}, {'id': 12339}]"
[{'id': 53}],191874.0,<2>,"[{'id': 11728}, {'id': 155331}, {'id': 155435}, {'id': 208508}]"
[{'id': 18}],10217.0,<8.0>,"[{'id': 1329}, {'id': 3032}, {'id': 5331}, {'id': 5859}, {'id': 10183}, {'id': 10909}, {'id': 166287}, {'id': 188974}]"
[{'id': 878}],438108.0,<2>,"[{'id': 4379}, {'id': 9951}, {'id': 12616}, {'id': 41415}]"
"[{'id': 18}, {'id': 10749}, {'id': 53}]",597.0,<8.0>,"[{'id': 2580}, {'id': 2984}, {'id': 3799}, {'id': 4210}, {'id': 4388}, {'id': 4953}, {'id': 6917}, {'id': 7579}, {'id': 9673}, {'id': 10617}, {'id': 10703}, {'id': 14514}, {'id': 156395}, {'id': 165086}, {'id': 182615}, {'id': 182621}, {'id': 182625}, {'id': 209714}, {'id': 210184}]"
"[{'id': 12}, {'id': 28}, {'id': 53}]",714.0,<6.0>,"[{'id': 212}, {'id': 392}, {'id': 470}, {'id': 478}, {'id': 1774}, {'id': 2051}, {'id': 2136}, {'id': 2534}, {'id': 2954}, {'id': 3272}, {'id': 3531}, {'id': 3586}, {'id': 3587}, {'id': 3588}, {'id': 14735}, {'id': 41249}, {'id': 164713}]"
[{'id': 18}],52537.0,<6.0>,[{'id': 10183}]
"[{'id': 10749}, {'id': 18}]",12799.0,<8.0>,"[{'id': 704}, {'id': 1862}, {'id': 1950}, {'id': 4023}, {'id': 10766}]"
"[{'id': 18}, {'id': 12}]",9922.0,<8.0>,"[{'id': 279}, {'id': 3804}, {'id': 4461}, {'id': 6092}, {'id': 12332}]"
"[{'id': 18}, {'id': 10749}]",547.0,<8.0>,"[{'id': 128}, {'id': 242}, {'id': 680}, {'id': 1534}, {'id': 2246}, {'id': 2284}, {'id': 2673}, {'id': 2749}, {'id': 2751}, {'id': 2752}, {'id': 2753}, {'id': 2754}, {'id': 2755}, {'id': 5809}, {'id': 6711}, {'id': 9935}, {'id': 10707}, {'id': 18165}, {'id': 18330}]"
[{'id': 18}],25994.0,<8.0>,[{'id': 10183}]
"[{'id': 35}, {'id': 80}, {'id': 10749}]",184.0,<8.0>,"[{'id': 822}, {'id': 1449}, {'id': 2001}, {'id': 6110}, {'id': 6149}, {'id': 14964}]"
[{'id': 18}],9746.0,<8.0>,"[{'id': 188}, {'id': 478}, {'id': 1262}, {'id': 1529}, {'id': 4558}, {'id': 4559}, {'id': 4561}, {'id': 5722}]"
"[{'id': 35}, {'id': 10751}]",9438.0,<4.0>,"[{'id': 2251}, {'id': 4794}, {'id': 10244}, {'id': 33626}, {'id': 157904}, {'id': 167889}]"
"[{'id': 35}, {'id': 80}]",115.0,<8.0>,"[{'id': 418}, {'id': 419}, {'id': 420}, {'id': 422}, {'id': 1337}, {'id': 1541}, {'id': 1786}, {'id': 1930}, {'id': 5498}, {'id': 10776}, {'id': 12670}, {'id': 33626}, {'id': 155291}, {'id': 160846}, {'id': 163045}, {'id': 167556}, {'id': 198673}, {'id': 200646}, {'id': 219881}]"
"[{'id': 18}, {'id': 35}]",27103.0,<8.0>,"[{'id': 108}, {'id': 237}, {'id': 1690}, {'id': 1862}, {'id': 10235}, {'id': 10683}, {'id': 17975}, {'id': 34214}, {'id': 34333}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",9410.0,<8.0>,"[{'id': 2679}, {'id': 2936}, {'id': 3321}]"
"[{'id': 28}, {'id': 35}, {'id': 10751}]",32302.0,<4.0>,"[{'id': 1562}, {'id': 1701}, {'id': 9823}, {'id': 10842}, {'id': 14536}, {'id': 14751}, {'id': 15017}, {'id': 18035}, {'id': 187710}, {'id': 193544}, {'id': 193545}, {'id': 193546}, {'id': 193549}, {'id': 193551}, {'id': 193552}, {'id': 206691}, {'id': 206692}, {'id': 206694}]"
"[{'id': 18}, {'id': 28}]",216794.0,<2>,"[{'id': 10391}, {'id': 11578}, {'id': 41523}]"
"[{'id': 18}, {'id': 53}, {'id': 80}]",88863.0,<6.0>,"[{'id': 9826}, {'id': 10085}, {'id': 33461}, {'id': 168663}]"
"[{'id': 28}, {'id': 12}, {'id': 53}]",41417.0,<6.0>,"[{'id': 378}, {'id': 657}, {'id': 2733}, {'id': 15009}, {'id': 166524}, {'id': 191404}]"
"[{'id': 35}, {'id': 10749}]",12538.0,<6.0>,"[{'id': 1741}, {'id': 187056}]"
"[{'id': 35}, {'id': 18}]",586.0,<8.0>,"[{'id': 521}, {'id': 570}, {'id': 591}, {'id': 840}, {'id': 1543}, {'id': 2419}, {'id': 2559}, {'id': 2941}, {'id': 2943}, {'id': 2944}, {'id': 2946}, {'id': 2952}, {'id': 2953}, {'id': 2954}, {'id': 6085}, {'id': 6086}, {'id': 6091}, {'id': 13065}, {'id': 34094}]"
"[{'id': 9648}, {'id': 878}]",2666.0,<8.0>,"[{'id': 634}, {'id': 2116}, {'id': 2887}, {'id': 2964}, {'id': 4565}, {'id': 4630}, {'id': 10937}, {'id': 12965}, {'id': 33465}, {'id': 178657}, {'id': 185199}, {'id': 207268}, {'id': 214730}]"
"[{'id': 53}, {'id': 18}, {'id': 10749}]",46338.0,<2>,"[{'id': 3182}, {'id': 11513}, {'id': 33557}]"
"[{'id': 28}, {'id': 12}, {'id': 10751}, {'id': 878}]",54007.0,<6.0>,"[{'id': 5404}, {'id': 9715}, {'id': 208870}]"
[{'id': 53}],11258.0,<6.0>,"[{'id': 798}, {'id': 2217}, {'id': 2227}, {'id': 4898}, {'id': 8207}, {'id': 160488}]"
"[{'id': 35}, {'id': 80}]",9490.0,<8.0>,"[{'id': 919}, {'id': 6129}, {'id': 10776}, {'id': 14964}, {'id': 187056}]"
"[{'id': 53}, {'id': 14}, {'id': 80}, {'id': 18}]",9411.0,<8.0>,"[{'id': 290}, {'id': 483}, {'id': 703}, {'id': 3036}, {'id': 6149}, {'id': 6152}, {'id': 6259}, {'id': 9826}, {'id': 10541}, {'id': 11001}, {'id': 13129}, {'id': 14676}, {'id': 14999}, {'id': 18035}, {'id': 156075}, {'id': 207268}]"
"[{'id': 80}, {'id': 35}, {'id': 10749}]",25719.0,<8.0>,"[{'id': 212}, {'id': 2334}, {'id': 3713}, {'id': 4373}, {'id': 9468}, {'id': 9673}, {'id': 9727}, {'id': 10329}, {'id': 10594}, {'id': 11454}, {'id': 11612}, {'id': 11677}, {'id': 12094}, {'id': 13027}, {'id': 15232}, {'id': 159608}, {'id': 193305}]"
"[{'id': 14}, {'id': 27}, {'id': 53}]",9033.0,<6.0>,"[{'id': 290}, {'id': 345}, {'id': 4715}, {'id': 8264}, {'id': 11612}]"
"[{'id': 18}, {'id': 28}, {'id': 10749}]",11220.0,<8.0>,"[{'id': 395}, {'id': 782}, {'id': 1010}, {'id': 2708}, {'id': 3307}, {'id': 3851}, {'id': 4552}, {'id': 9673}, {'id': 11732}, {'id': 12354}, {'id': 13017}, {'id': 14677}, {'id': 14828}, {'id': 15127}, {'id': 197582}, {'id': 201125}]"
"[{'id': 28}, {'id': 18}, {'id': 10769}, {'id': 36}, {'id': 53}]",21253.0,<8.0>,"[{'id': 441}, {'id': 983}, {'id': 1704}, {'id': 6089}, {'id': 8029}, {'id': 11121}, {'id': 18263}]"
"[{'id': 12}, {'id': 14}, {'id': 18}, {'id': 35}, {'id': 10402}]",6116.0,<6.0>,"[{'id': 637}, {'id': 1740}, {'id': 3490}]"
"[{'id': 12}, {'id': 28}, {'id': 27}, {'id': 878}]",9457.0,<6.0>,"[{'id': 4953}, {'id': 33696}, {'id': 155508}, {'id': 196917}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",39424.0,<6.0>,[{'id': 10183}]
[{'id': 18}],44361.0,<8.0>,[{'id': 157499}]
"[{'id': 28}, {'id': 18}, {'id': 80}, {'id': 53}]",11702.0,<6.0>,"[{'id': 279}, {'id': 478}, {'id': 1376}, {'id': 1589}, {'id': 1788}, {'id': 2231}, {'id': 2708}, {'id': 3739}, {'id': 8997}, {'id': 9748}, {'id': 10562}, {'id': 10718}, {'id': 13116}, {'id': 15211}, {'id': 18026}, {'id': 18107}, {'id': 159932}, {'id': 169590}, {'id': 177964}, {'id': 235220}]"
"[{'id': 10749}, {'id': 80}, {'id': 18}]",2923.0,<6.0>,"[{'id': 212}, {'id': 642}, {'id': 848}, {'id': 5823}, {'id': 9727}, {'id': 9937}, {'id': 10508}]"
"[{'id': 9648}, {'id': 27}, {'id': 14}]",12238.0,<6.0>,"[{'id': 736}, {'id': 822}, {'id': 3133}, {'id': 3800}, {'id': 10327}, {'id': 12193}, {'id': 14676}, {'id': 189421}, {'id': 223587}]"
"[{'id': 10402}, {'id': 28}, {'id': 35}, {'id': 80}]",11568.0,<6.0>,"[{'id': 378}, {'id': 2636}, {'id': 6231}, {'id': 6783}, {'id': 33624}]"
"[{'id': 10749}, {'id': 28}, {'id': 18}, {'id': 53}]",41577.0,<8.0>,[{'id': 10183}]
[{'id': 35}],66894.0,<8.0>,"[{'id': 416}, {'id': 2776}, {'id': 7312}, {'id': 10183}, {'id': 178650}, {'id': 187056}, {'id': 189920}]"
"[{'id': 10749}, {'id': 35}]",11003.0,<8.0>,"[{'id': 1334}, {'id': 1459}, {'id': 2038}, {'id': 3582}, {'id': 3583}]"
[{'id': 878}],10153.0,<6.0>,"[{'id': 270}, {'id': 1603}, {'id': 1826}, {'id': 2340}, {'id': 3576}, {'id': 9951}, {'id': 11268}, {'id': 162350}, {'id': 162351}]"
"[{'id': 9648}, {'id': 53}, {'id': 18}, {'id': 10749}, {'id': 80}]",30949.0,<6.0>,"[{'id': 572}, {'id': 1930}, {'id': 11454}, {'id': 11732}, {'id': 13028}]"
"[{'id': 35}, {'id': 10749}]",2898.0,<8.0>,"[{'id': 641}, {'id': 828}, {'id': 3568}, {'id': 6054}, {'id': 10226}, {'id': 10818}, {'id': 13001}, {'id': 13028}, {'id': 15162}, {'id': 159317}, {'id': 159318}, {'id': 167982}, {'id': 228768}]"
"[{'id': 53}, {'id': 80}]",9558.0,<8.0>,"[{'id': 255}, {'id': 293}, {'id': 14819}, {'id': 177588}, {'id': 177589}]"
"[{'id': 18}, {'id': 80}]",320011.0,<2>,[{'id': 187056}]
"[{'id': 18}, {'id': 80}, {'id': 9648}, {'id': 53}]",26269.0,<8.0>,"[{'id': 8440}, {'id': 18115}]"
"[{'id': 53}, {'id': 80}, {'id': 28}]",11808.0,<8.0>,"[{'id': 591}, {'id': 3543}, {'id': 6139}, {'id': 10685}, {'id': 33705}]"
"[{'id': 10402}, {'id': 35}, {'id': 14}, {'id': 12}]",6970.0,<8.0>,"[{'id': 3094}, {'id': 5657}, {'id': 10453}, {'id': 34061}]"
"[{'id': 18}, {'id': 10749}, {'id': 10769}]",47452.0,<8.0>,"[{'id': 1523}, {'id': 9673}, {'id': 159278}, {'id': 207716}]"
[{'id': 18}],18205.0,<8.0>,"[{'id': 255}, {'id': 534}, {'id': 549}, {'id': 596}, {'id': 738}, {'id': 818}, {'id': 1566}, {'id': 1667}, {'id': 2483}, {'id': 41515}, {'id': 163127}, {'id': 180523}]"
[{'id': 12}],36943.0,<6.0>,"[{'id': 1524}, {'id': 1669}, {'id': 1671}, {'id': 5349}, {'id': 9935}]"
"[{'id': 12}, {'id': 99}]",21736.0,<8.0>,"[{'id': 8624}, {'id': 156395}, {'id': 159212}, {'id': 160177}, {'id': 192779}]"
"[{'id': 18}, {'id': 53}]",17941.0,<6.0>,"[{'id': 2673}, {'id': 4932}, {'id': 6201}, {'id': 6846}, {'id': 9937}, {'id': 157722}]"
"[{'id': 28}, {'id': 35}, {'id': 80}, {'id': 18}, {'id': 53}]",10668.0,<8.0>,"[{'id': 1336}, {'id': 1562}, {'id': 1930}, {'id': 2217}, {'id': 5923}, {'id': 10085}, {'id': 11578}, {'id': 11612}, {'id': 12545}, {'id': 13132}, {'id': 14852}, {'id': 15127}, {'id': 33457}, {'id': 155939}, {'id': 160488}]"
"[{'id': 28}, {'id': 12}, {'id': 18}]",9313.0,<8.0>,"[{'id': 254}, {'id': 1400}, {'id': 2546}, {'id': 14577}]"
"[{'id': 80}, {'id': 28}, {'id': 18}]",42807.0,<6.0>,"[{'id': 2492}, {'id': 177695}, {'id': 177703}]"
[{'id': 53}],617.0,<8.0>,"[{'id': 213}, {'id': 351}, {'id': 544}, {'id': 570}, {'id': 739}, {'id': 1196}, {'id': 1664}, {'id': 1936}, {'id': 2087}, {'id': 2920}, {'id': 3012}, {'id': 3152}, {'id': 3180}, {'id': 3181}, {'id': 3182}, {'id': 3183}, {'id': 3184}, {'id': 3185}, {'id': 3186}, {'id': 3188}, {'id': 3189}, {'id': 3190}, {'id': 3192}, {'id': 3193}, {'id': 4580}, {'id': 4812}, {'id': 6148}, {'id': 9457}, {'id': 33626}, {'id': 34094}, {'id': 179431}]"
"[{'id': 35}, {'id': 10751}]",36568.0,<6.0>,"[{'id': 3478}, {'id': 3664}, {'id': 9727}, {'id': 14659}, {'id': 164253}]"
"[{'id': 18}, {'id': 10749}]",37272.0,<6.0>,"[{'id': 128}, {'id': 7658}, {'id': 33479}, {'id': 209065}]"
"[{'id': 80}, {'id': 18}]",5910.0,<8.0>,"[{'id': 395}, {'id': 455}, {'id': 658}, {'id': 966}, {'id': 1794}, {'id': 6203}, {'id': 6297}]"
"[{'id': 35}, {'id': 18}]",9440.0,<8.0>,"[{'id': 833}, {'id': 840}, {'id': 2946}, {'id': 3692}, {'id': 6375}, {'id': 34094}]"
"[{'id': 18}, {'id': 10749}]",53092.0,<8.0>,"[{'id': 1983}, {'id': 6149}, {'id': 10217}, {'id': 33630}, {'id': 159546}]"
"[{'id': 35}, {'id': 18}, {'id': 10751}]",32911.0,<6.0>,[{'id': 185413}]
"[{'id': 18}, {'id': 10749}]",44308.0,<6.0>,[{'id': 10183}]
[{'id': 18}],124821.0,<6.0>,"[{'id': 3451}, {'id': 6271}, {'id': 10508}, {'id': 41393}, {'id': 164500}, {'id': 209223}]"
"[{'id': 18}, {'id': 10749}]",32456.0,<6.0>,"[{'id': 9673}, {'id': 9748}, {'id': 11953}, {'id': 206039}, {'id': 207716}]"
"[{'id': 18}, {'id': 35}, {'id': 10749}]",93350.0,<6.0>,"[{'id': 828}, {'id': 1415}, {'id': 33386}]"
"[{'id': 18}, {'id': 10749}]",32144.0,<6.0>,"[{'id': 4637}, {'id': 5097}, {'id': 10093}, {'id': 17986}, {'id': 187056}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",17127.0,<6.0>,"[{'id': 4513}, {'id': 9673}, {'id': 13072}, {'id': 184935}]"
[{'id': 18}],19848.0,<8.0>,"[{'id': 3688}, {'id': 6593}, {'id': 7089}, {'id': 156854}]"
[{'id': 99}],1774.0,<8.0>,"[{'id': 378}, {'id': 822}, {'id': 2398}, {'id': 2494}, {'id': 4108}]"
"[{'id': 18}, {'id': 10749}]",30265.0,<6.0>,[{'id': 10183}]
"[{'id': 12}, {'id': 10751}, {'id': 878}]",2157.0,<6.0>,"[{'id': 4379}, {'id': 15246}, {'id': 168603}]"
"[{'id': 18}, {'id': 28}, {'id': 53}, {'id': 80}]",70581.0,<6.0>,"[{'id': 907}, {'id': 974}, {'id': 1562}, {'id': 9673}, {'id': 10562}]"
"[{'id': 28}, {'id': 80}, {'id': 18}, {'id': 53}]",8838.0,<6.0>,"[{'id': 782}, {'id': 1465}, {'id': 1646}, {'id': 1812}, {'id': 3432}, {'id': 3635}, {'id': 5202}, {'id': 10656}, {'id': 18525}]"
"[{'id': 80}, {'id': 18}, {'id': 9648}, {'id': 53}]",29193.0,<8.0>,"[{'id': 811}, {'id': 2246}, {'id': 3338}, {'id': 10183}]"
"[{'id': 18}, {'id': 14}, {'id': 10749}]",795.0,<8.0>,"[{'id': 236}, {'id': 290}, {'id': 314}, {'id': 1333}, {'id': 1604}, {'id': 4116}, {'id': 6150}, {'id': 6155}, {'id': 12670}, {'id': 212760}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",16980.0,<8.0>,"[{'id': 242}, {'id': 572}, {'id': 733}, {'id': 738}, {'id': 894}, {'id': 931}, {'id': 2334}, {'id': 2483}, {'id': 5340}, {'id': 6782}, {'id': 9468}, {'id': 9673}, {'id': 9713}, {'id': 10183}, {'id': 14604}, {'id': 14964}, {'id': 34079}, {'id': 155490}]"
"[{'id': 12}, {'id': 35}]",27472.0,<8.0>,"[{'id': 7312}, {'id': 178923}]"
"[{'id': 35}, {'id': 18}, {'id': 10751}]",47881.0,<6.0>,"[{'id': 162333}, {'id': 179882}, {'id': 189099}]"
[{'id': 18}],9469.0,<8.0>,"[{'id': 378}, {'id': 494}, {'id': 1849}, {'id': 2538}, {'id': 3398}, {'id': 3446}, {'id': 3616}, {'id': 6496}, {'id': 10183}]"
[{'id': 53}],12488.0,<6.0>,"[{'id': 1328}, {'id': 4277}, {'id': 5600}, {'id': 10909}]"
"[{'id': 12}, {'id': 10751}]",81367.0,<6.0>,"[{'id': 161155}, {'id': 208874}]"
"[{'id': 18}, {'id': 10749}, {'id': 53}]",267.0,<8.0>,"[{'id': 459}, {'id': 549}, {'id': 596}, {'id': 704}, {'id': 726}, {'id': 739}, {'id': 744}, {'id': 856}, {'id': 992}, {'id': 3725}]"
"[{'id': 35}, {'id': 80}, {'id': 9648}, {'id': 53}]",16148.0,<6.0>,"[{'id': 703}, {'id': 1936}, {'id': 10183}]"
[{'id': 18}],21252.0,<8.0>,"[{'id': 2320}, {'id': 4042}, {'id': 6069}, {'id': 6691}, {'id': 6782}, {'id': 10041}, {'id': 14964}]"
[{'id': 53}],73135.0,<2>,"[{'id': 888}, {'id': 966}, {'id': 2041}]"
"[{'id': 12}, {'id': 14}, {'id': 28}, {'id': 35}, {'id': 10751}]",9449.0,<6.0>,"[{'id': 604}, {'id': 6215}, {'id': 10909}, {'id': 33873}, {'id': 161868}, {'id': 179867}]"
"[{'id': 12}, {'id': 14}]",6264.0,<6.0>,"[{'id': 1938}, {'id': 3071}, {'id': 3966}, {'id': 5895}, {'id': 7376}, {'id': 10466}, {'id': 13084}, {'id': 177128}]"
"[{'id': 35}, {'id': 10749}]",90414.0,<6.0>,[{'id': 187056}]
[{'id': 35}],78149.0,<4.0>,[{'id': 214956}]
"[{'id': 35}, {'id': 18}, {'id': 10751}]",31220.0,<6.0>,"[{'id': 641}, {'id': 818}, {'id': 1963}, {'id': 1992}, {'id': 3616}, {'id': 7540}, {'id': 10235}, {'id': 10787}, {'id': 10983}, {'id': 15149}, {'id': 156181}, {'id': 163088}, {'id': 172715}, {'id': 173117}, {'id': 193173}, {'id': 208365}, {'id': 216936}]"
"[{'id': 99}, {'id': 10402}]",13907.0,<6.0>,"[{'id': 12990}, {'id': 178423}, {'id': 178424}, {'id': 178425}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",29825.0,<6.0>,"[{'id': 572}, {'id': 1003}, {'id': 2483}, {'id': 8201}, {'id': 8438}, {'id': 10410}, {'id': 14818}, {'id': 15479}, {'id': 40950}, {'id': 160190}, {'id': 168346}, {'id': 180340}]"
"[{'id': 80}, {'id': 28}, {'id': 35}]",10622.0,<8.0>,"[{'id': 736}, {'id': 779}, {'id': 1650}, {'id': 2231}]"
[{'id': 18}],30020.0,<8.0>,"[{'id': 789}, {'id': 209997}]"
"[{'id': 18}, {'id': 10769}, {'id': 36}]",17139.0,<8.0>,[{'id': 3683}]
"[{'id': 35}, {'id': 53}]",34582.0,<6.0>,"[{'id': 2095}, {'id': 3864}, {'id': 4461}]"
"[{'id': 878}, {'id': 28}, {'id': 27}]",10216.0,<6.0>,"[{'id': 521}, {'id': 1475}, {'id': 1718}, {'id': 3070}, {'id': 4375}, {'id': 6898}, {'id': 9410}, {'id': 10562}, {'id': 10714}, {'id': 11265}, {'id': 11628}, {'id': 12670}, {'id': 14626}, {'id': 17987}, {'id': 188957}, {'id': 235513}]"
[{'id': 35}],9771.0,<6.0>,"[{'id': 1480}, {'id': 1482}, {'id': 3605}, {'id': 3658}, {'id': 4613}, {'id': 6075}]"
[{'id': 35}],24560.0,<6.0>,"[{'id': 5332}, {'id': 7597}, {'id': 8739}, {'id': 10530}, {'id': 10594}, {'id': 176516}]"
"[{'id': 10402}, {'id': 99}]",76330.0,<8.0>,"[{'id': 1416}, {'id': 1808}, {'id': 2560}, {'id': 3282}, {'id': 9935}, {'id': 187056}]"
"[{'id': 28}, {'id': 12}, {'id': 35}, {'id': 53}]",9448.0,<8.0>,"[{'id': 5413}, {'id': 10123}, {'id': 11732}, {'id': 18512}, {'id': 34053}, {'id': 159514}, {'id': 161992}, {'id': 161994}, {'id': 161996}, {'id': 161998}, {'id': 161999}]"
"[{'id': 28}, {'id': 12}]",38618.0,<4.0>,"[{'id': 409}, {'id': 7347}]"
"[{'id': 28}, {'id': 12}, {'id': 53}]",18316.0,<6.0>,"[{'id': 1812}, {'id': 9276}]"
"[{'id': 35}, {'id': 18}, {'id': 10751}]",78373.0,<10.0>,"[{'id': 1415}, {'id': 1556}]"
"[{'id': 18}, {'id': 35}]",77514.0,<6.0>,"[{'id': 549}, {'id': 2708}, {'id': 163751}]"
"[{'id': 80}, {'id': 18}, {'id': 36}, {'id': 10749}]",4415.0,<8.0>,"[{'id': 769}, {'id': 1563}, {'id': 1936}, {'id': 4319}, {'id': 6170}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",39467.0,<6.0>,[{'id': 1566}]
"[{'id': 35}, {'id': 18}]",55561.0,<6.0>,"[{'id': 10183}, {'id': 187056}]"
"[{'id': 28}, {'id': 18}, {'id': 10749}]",8656.0,<6.0>,"[{'id': 840}, {'id': 1432}, {'id': 3337}, {'id': 4040}, {'id': 4803}, {'id': 5096}, {'id': 6941}, {'id': 10222}, {'id': 14626}, {'id': 187056}, {'id': 199076}]"
"[{'id': 35}, {'id': 10749}]",58680.0,<6.0>,"[{'id': 4513}, {'id': 9673}, {'id': 168346}, {'id': 187056}]"
[{'id': 18}],35161.0,<6.0>,"[{'id': 236}, {'id': 1329}, {'id': 5829}, {'id': 10041}, {'id': 10183}, {'id': 33458}, {'id': 155808}, {'id': 156455}, {'id': 158718}, {'id': 181755}]"
[{'id': 18}],35796.0,<8.0>,"[{'id': 572}, {'id': 1326}, {'id': 2026}, {'id': 2483}, {'id': 3301}, {'id': 4126}, {'id': 6054}, {'id': 8508}, {'id': 10329}, {'id': 12987}, {'id': 156042}, {'id': 178649}, {'id': 186782}]"
"[{'id': 878}, {'id': 28}, {'id': 53}]",929.0,<6.0>,"[{'id': 1328}, {'id': 1815}, {'id': 2051}, {'id': 2534}, {'id': 2535}, {'id': 3735}, {'id': 4527}, {'id': 4593}, {'id': 4595}, {'id': 5698}, {'id': 7671}, {'id': 13149}, {'id': 161791}, {'id': 223059}]"
"[{'id': 35}, {'id': 18}]",9452.0,<8.0>,"[{'id': 3045}, {'id': 6078}, {'id': 6085}, {'id': 41156}, {'id': 165347}, {'id': 169086}, {'id': 207009}]"
"[{'id': 12}, {'id': 18}, {'id': 35}]",1878.0,<8.0>,"[{'id': 167799}, {'id': 167805}, {'id': 167808}, {'id': 167809}, {'id': 167812}, {'id': 167818}, {'id': 167822}, {'id': 167830}, {'id': 167833}]"
"[{'id': 35}, {'id': 18}]",9844.0,<6.0>,"[{'id': 237}, {'id': 3134}, {'id': 3737}, {'id': 6669}, {'id': 10183}, {'id': 10508}, {'id': 34079}]"
"[{'id': 28}, {'id': 12}, {'id': 35}, {'id': 37}]",14342.0,<6.0>,"[{'id': 1721}, {'id': 3930}, {'id': 9253}, {'id': 10322}, {'id': 10468}, {'id': 165577}, {'id': 173486}, {'id': 220448}, {'id': 221615}]"
"[{'id': 18}, {'id': 10749}]",9715.0,<6.0>,"[{'id': 1556}, {'id': 2285}, {'id': 2300}, {'id': 2982}, {'id': 3739}, {'id': 4328}, {'id': 6203}, {'id': 6270}, {'id': 11297}, {'id': 15162}, {'id': 41171}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",26610.0,<8.0>,"[{'id': 11004}, {'id': 191820}]"
"[{'id': 18}, {'id': 53}]",20064.0,<8.0>,[{'id': 8029}]
